case_id,cores,baseline_cycles,forest_m3,forest_m2,final_m3,final_m2,forest_b_over_m,final_b_over_m,forest_g,final_g,solver_wall_seconds,fifth_core_status,selected_strategy,plan_changed_vs_forest,makespan_delta_vs_forest,scheduled_copy_bytes,extra_ddr_bytes,cache_hit_rate_bytes
031,4,1414369,364213,372200,364213,372200,3.883356717085881,3.883356717085881,1.0219294753344883,1.0219294753344883,3.1050188750377856,skip,attention_rows_ffn_gap,False,0,15032190,12847150,0.09194317056813107
031,5,1414369,360981,419362,360981,419362,3.918125884741856,3.918125884741856,1.161728733645261,1.161728733645261,3.1945168749662116,unsupported,attention_rows_ffn_gap,False,0,23879084,21694044,0.2921866863973233
032,1,41443,34107,34107,34107,34107,1.215087811886123,1.215087811886123,1.0,1.0,0.29003674996783957,skip,dag_join_gap_list,False,0,293088,0,0.0
032,2,41443,17737,17758,17737,17758,2.3365281614703726,2.3365281614703726,1.0011839657213735,1.0011839657213735,0.3329251249670051,skip,dag_join_gap_list,False,0,502300,209212,0.2736546935505408
032,3,41443,12161,12161,12161,12161,3.40786119562536,3.40786119562536,1.0,1.0,0.3658336669905111,skip,affine_eighth,False,0,305448,12360,0.04239904499238464
032,4,41443,11177,11299,11177,11299,3.7078822582088216,3.7078822582088216,1.0109152724344637,1.0109152724344637,0.3915670830174349,skip,affine_eighth,False,0,311664,18576,0.06239168110918544
032,5,41443,10326,12568,10326,12568,4.013461165988766,4.013461165988766,1.2171218283943444,1.2171218283943444,0.46771316695958376,unsupported,dag_join_gap_list,False,0,672692,379604,0.4053551456472749
033,1,1774196,1741019,1741213,1741019,1741213,1.0190560815246703,1.0190560815246703,1.000111428996467,1.000111428996467,1.2177309999824502,skip,dag_join_gap_list,False,0,7962350,4989440,0.18663715113234933
033,2,1774196,875407,875407,875407,875407,2.026709861812848,2.026709861812848,1.0,1.0,1.3472887909738347,skip,dag_join_gap_list,False,0,14528798,11555888,0.017616921730896438
033,3,1774196,584778,585906,584778,585906,3.0339650260440716,3.0339650260440716,1.0019289371351179,1.0019289371351179,1.3652779160183854,skip,affine_eighth,False,0,14949678,11976768,0.2526576900494132
033,4,1774196,438106,441137,438106,441137,4.049695735735187,4.049695735735187,1.0069184170041041,1.0069184170041041,1.5436787919607013,skip,dag_join_gap_list,False,0,17549186,14576276,0.04918766481869586
033,5,1774196,355782,358616,355782,358616,4.9867503133941575,4.9867503133941575,1.0079655519391089,1.0079655519391089,1.7919486669707112,unsupported,affine_eighth,False,0,15815022,12842112,0.37134758465414125
034,1,842996,750528,755680,750528,755680,1.1232039310991728,1.1232039310991728,1.0068645007248231,1.0068645007248231,1.1506811250001192,skip,dag_join_gap_list,False,0,4311052,2030666,0.17418080132177702
034,2,842996,382433,388399,382433,388399,2.2042972233044744,2.2042972233044744,1.0156001181906373,1.0156001181906373,1.2091517910012044,skip,dag_join_gap_list,False,0,8604288,6323902,0.18529553459555326
034,3,842996,261890,262307,261890,262307,3.2188934285386996,3.2188934285386996,1.0015922715643972,1.0015922715643972,1.3814578329911456,skip,affine_eighth,False,0,5072834,2792448,0.500668364820383
034,4,842996,193017,193879,193017,193879,4.367470222830113,4.367470222830113,1.0044659278716384,1.0044659278716384,1.4889502500300296,skip,affine_eighth,False,0,5714370,3433984,0.5423914251279991
034,5,842996,157489,162779,157489,162779,5.352729396973757,5.352729396973757,1.0335896475309387,1.0335896475309387,1.7029357090359554,unsupported,affine_eighth,False,0,6007746,3727360,0.5819858198043424
035,1,169571,146198,146198,146198,146198,1.1598722280742555,1.1598722280742555,1.0,1.0,0.5179957500076853,skip,attention_rows_ffn,False,0,1188362,777508,0.04336012313179136
035,2,169571,72879,72959,72879,72959,2.3267470739170406,2.3267470739170406,1.0010977099027154,1.0010977099027154,1.163754582987167,skip,attention_rows_ffn_gap,False,0,935602,524748,0.32459527642905134
035,3,169571,50797,51279,50797,51279,3.3382089493474023,3.3382089493474023,1.0094887493355906,1.0094887493355906,1.2323217910015956,skip,attention_rows_ffn_gap,False,0,1172532,761678,0.42236581474331325
035,4,169571,39663,40127,39663,40127,4.275294354940373,4.275294354940373,1.0116985603711268,1.0116985603711268,1.9386340829660185,skip,attention_rows_ffn_gap_placement_word,False,0,1323884,913030,0.4444929401028234
035,5,169571,32994,34283,32994,34283,5.139449596896405,5.139449596896405,1.0390677092804752,1.0390677092804752,2.138103624980431,bound_pruned,attention_rows_ffn_gap_placement_word,False,0,1349888,939034,0.48790182214011674
036,1,931510,931510,931510,931510,931510,1.0,1.0,1.0,1.0,0.5047090000007302,skip,affine_eighth,False,0,6554752,0,0.0
036,2,931510,466068,466068,466068,466068,1.998656848356892,1.998656848356892,1.0,1.0,0.5076107920031063,skip,affine_eighth,False,0,6555904,1152,0.0
036,3,931510,311345,311345,311345,311345,2.991890025534375,2.991890025534375,1.0,1.0,0.4584808750078082,skip,affine_eighth,False,0,6557056,2304,0.0
036,4,931510,233584,233584,233584,233584,3.987901568600589,3.987901568600589,1.0,1.0,0.45106820797082037,skip,affine_eighth,False,0,6558208,3456,0.0
036,5,931510,187182,187182,187182,187182,4.976493466252097,4.976493466252097,1.0,1.0,0.47427483298815787,unsupported,affine_eighth,False,0,6559360,4608,0.0
037,1,210001,210001,210001,210001,210001,1.0,1.0,1.0,1.0,0.28975054097827524,skip,forest_memory_order,False,0,614400,0,0.0
037,2,210001,105374,105374,105374,105374,1.992910964754114,1.992910964754114,1.0,1.0,0.27539579197764397,skip,forest_memory_order,False,0,819200,204800,0.0
037,3,210001,74038,74038,74038,74038,2.836394824279424,2.836394824279424,1.0,1.0,0.31086775002768263,skip,forest_memory_order,False,0,1679360,1064960,0.5897435897435898
037,4,210001,53320,53320,53320,53320,3.938503375843961,3.938503375843961,1.0,1.0,0.2967380000045523,skip,forest_memory_order,False,0,1228800,614400,0.0
037,5,210001,43013,43800,43013,43800,4.882268151489085,4.882268151489085,1.0182967939925138,1.0182967939925138,0.33625737502006814,unsupported,forest_memory_order,False,0,2539520,1925120,0.6425
038,1,1364555,1329688,1329688,1329688,1329688,1.0262219407861093,1.0262219407861093,1.0,1.0,2.1810167920193635,skip,dag_join_gap_list,False,0,7627014,4824064,0.14468136965809147
038,2,1364555,666804,666725,666804,666725,2.0464109393464947,2.0464109393464947,0.9998815244059723,0.9998815244059723,2.2368954159901477,skip,dag_join_gap_list,False,0,8359174,5556224,0.031381359898965816
038,3,1364555,445306,445563,445306,445563,3.064308587802545,3.064308587802545,1.0005771312311085,1.0005771312311085,2.256068625021726,skip,affine_eighth,False,0,9275654,6472704,0.5769224339182671
038,4,1364555,334310,334580,334310,334580,4.081705602584428,4.081705602584428,1.000807633633454,1.000807633633454,2.3717402910115197,skip,affine_eighth,False,0,10121990,7319040,0.6463451993256806
038,5,1364555,268556,270283,268556,270283,5.081081785549383,5.081081785549383,1.006430688571471,1.006430688571471,3.052171958028339,unsupported,affine_eighth,False,0,12235526,9432576,0.710292579803041
039,1,1435262,1435262,1435262,1435262,1435262,1.0,1.0,1.0,1.0,2.389803625002969,skip,forest_memory_order,False,0,12419072,7929856,0.0
039,2,1435262,705615,708561,705615,708561,2.03405823288904,2.03405823288904,1.004175081312047,1.004175081312047,1.9632912920205854,skip,forest_memory_order,False,0,15556608,11067392,0.3701716738197425
039,3,1435262,483226,485565,483226,485565,2.9701671681573427,2.9701671681573427,1.0048403852441714,1.0048403852441714,1.9729959160322323,skip,forest_memory_order,False,0,18812928,14323712,0.38602697324784435
039,4,1435262,368055,395323,368055,395323,3.8995856597519394,3.8995856597519394,1.0740867533384957,1.0740867533384957,2.0085158750298433,skip,forest_memory_order,False,0,22093824,17604608,0.47821187077385424
039,5,1435262,340476,431161,340476,431161,4.21545718347255,4.21545718347255,1.2663477014532596,1.2663477014532596,2.0011304159997962,unsupported,forest_memory_order,False,0,24969216,20480000,0.3708927978758712
040,1,253454,274949,275606,274949,275606,0.9218218651458998,0.9218218651458998,1.0023895340590436,1.0023895340590436,0.4763941249693744,skip,attention_rows_ffn,False,0,7857178,6945940,0.023474667952711775
040,2,253454,121100,124844,121100,124844,2.0929314616019816,2.0929314616019816,1.030916597853014,1.030916597853014,0.966966166975908,skip,attention_rows_ffn_gap,False,0,4841058,3929820,0.11862740514318713
040,3,253454,79061,84492,79061,84492,3.2058031140511756,3.2058031140511756,1.068693793400033,1.068693793400033,0.935897457995452,skip,attention_rows_ffn_gap,False,0,3565396,2654158,0.24048781672492803
040,4,253454,62640,72181,62640,72181,4.046200510855683,4.046200510855683,1.1523148148148148,1.1523148148148148,1.0387785829952918,skip,attention_rows_ffn_gap,False,0,3500140,2588902,0.3233337487508802
040,5,253454,57815,67790,57815,67790,4.383879616016604,4.383879616016604,1.1725330796506097,1.1725330796506097,1.648651166993659,unsupported,attention_rows_ffn,False,0,3656072,2744834,0.34618547665784244
041,1,6003957,5919382,5919556,5919382,5919556,1.0142878090989904,1.0142878090989904,1.0000293949604875,1.0000293949604875,9.981507207965478,skip,dag_join_gap_list,False,0,29985756,25035776,0.12643853364834998
041,2,6003957,2990555,2990625,2990555,2990625,2.007639719048805,2.007639719048805,1.0000234070264549,1.0000234070264549,9.243486542021856,skip,dag_join_gap_list,False,0,52176968,47226988,0.008090456054463487
041,3,6003957,2000288,2002848,2000288,2002848,3.0015462773360637,3.0015462773360637,1.0012798157065383,1.0012798157065383,9.11976254201727,skip,dag_join_gap_list,False,0,55406716,50456736,0.06269785071170723
041,4,6003957,1508203,1509565,1508203,1509565,3.9808679600822967,3.9808679600822967,1.000903061457907,1.000903061457907,9.624073041020893,skip,affine_eighth,False,0,36995036,32045056,0.23478802622600647
041,5,6003957,1212656,1216557,1212656,1216557,4.951080108456149,4.951080108456149,1.0032169057012046,1.0032169057012046,10.472702041035518,unsupported,affine_eighth,False,0,38875100,33925120,0.3311159962314786
042,1,1686740,1600513,1600513,1600513,1600513,1.0538746014559082,1.0538746014559082,1.0,1.0,1.4516029169899411,skip,dag_join_gap_list,False,0,2388964,0,0.0
042,2,1686740,802691,803096,802691,803096,2.1013565618650265,2.1013565618650265,1.0005045528104837,1.0005045528104837,1.5136577080120333,skip,dag_join_gap_list,False,0,6543172,4154208,0.38289775783197333
042,3,1686740,537423,540347,537423,540347,3.138570548711164,3.138570548711164,1.005440779423285,1.005440779423285,1.9709722079569474,skip,dag_join_gap_list,False,0,21356420,18967456,0.2911144342067146
042,4,1686740,406557,413734,406557,413734,4.148840138037225,4.148840138037225,1.017653121210556,1.017653121210556,1.9737845409545116,skip,dag_join_gap_list,False,0,10908344,8519380,0.624058155326527
042,5,1686740,328641,341131,328641,341131,5.132469777051555,5.132469777051555,1.038004996333385,1.038004996333385,2.358285666035954,unsupported,dag_join_gap_list,False,0,13985108,11596144,0.6113847210323321
043,1,677656,531018,531256,531018,531256,1.2761450647623998,1.2761450647623998,1.0004481957297116,1.0004481957297116,1.616222790966276,skip,attention_rows_ffn,False,0,3187790,1756668,0.04268268909671262
043,2,677656,268825,269872,268825,269872,2.5208072165907187,2.5208072165907187,1.0038947270529155,1.0038947270529155,3.393572665983811,skip,attention_rows_ffn_gap,False,0,4511970,3080848,0.2789964937108275
043,3,677656,185674,190543,185674,190543,3.6497086291026206,3.6497086291026206,1.026223380764135,1.026223380764135,3.449066583008971,skip,attention_rows_ffn_gap,False,0,6035626,4604504,0.3974026552070824
043,4,677656,148186,169201,148186,169201,4.57300959604821,4.57300959604821,1.1418150162633447,1.1418150162633447,3.6870154999778606,skip,attention_rows_ffn_gap,False,0,8445104,7013982,0.4265285869330998
043,5,677656,126836,147755,126836,147755,5.342773345107068,5.342773345107068,1.1649295152795736,1.1649295152795736,3.7594030409818515,unsupported,attention_rows_ffn_gap,False,0,7809148,6378026,0.5144375690320924
044,1,154407,78142,78142,78142,78142,1.975979626833201,1.975979626833201,1.0,1.0,0.4112817920395173,skip,dag_join_gap_list,False,0,975456,0,0.0
044,2,154407,56468,56468,56468,56468,2.734415952397818,2.734415952397818,1.0,1.0,0.5364674580050632,skip,shared_input_pipeline,False,0,1065568,90112,0.0
044,3,154407,57715,100660,57715,100660,2.6753357012908254,2.6753357012908254,1.7440873256519103,1.7440873256519103,0.5553482079994865,skip,shared_input_pipeline,False,0,4562528,3587072,0.7778371104513317
044,4,154407,40927,40927,40927,40927,3.7727417108510273,3.7727417108510273,1.0,1.0,0.5527927919756621,skip,shared_input_pipeline,False,0,1110624,135168,0.0
044,5,154407,41205,63413,41205,63413,3.747287950491445,3.747287950491445,1.538963717995389,1.538963717995389,0.5840311670326628,unsupported,shared_input_pipeline,False,0,2726752,1751296,0.604753940252225
045,1,125614,125614,125614,125614,125614,1.0,1.0,1.0,1.0,0.4647173749981448,skip,affine_eighth,False,0,557056,0,0.0
045,2,125614,63059,63059,63059,63059,1.99200748505368,1.99200748505368,1.0,1.0,0.4586113329860382,skip,affine_eighth,False,0,557056,0,0.0
045,3,125614,43001,43001,43001,43001,2.921187879351643,2.921187879351643,1.0,1.0,0.49600466701667756,skip,affine_eighth,False,0,704512,147456,0.0
045,4,125614,32149,32149,32149,32149,3.907244393293726,3.907244393293726,1.0,1.0,0.5255641250405461,skip,affine_eighth,False,0,557056,0,0.0
045,5,125614,27620,27620,27620,27620,4.547936278059377,4.547936278059377,1.0,1.0,0.5813385419896804,unsupported,affine_eighth,False,0,663552,106496,0.0
046,1,276455,216019,216019,216019,216019,1.2797716867497766,1.2797716867497766,1.0,1.0,0.313032292004209,skip,dag_join_gap_list,False,0,1061472,0,0.0
046,2,276455,108498,108498,108498,108498,2.5480193183284485,2.5480193183284485,1.0,1.0,0.3477669999701902,skip,dag_join_gap_list,False,0,1991872,930400,0.0
046,3,276455,82060,97312,82060,97312,3.3689373629051915,3.3689373629051915,1.1858640019497928,1.1858640019497928,0.3670310419984162,skip,affine_eighth,False,0,3983136,2921664,0.5285889857786621
046,4,276455,79330,79330,79330,79330,3.48487331400479,3.48487331400479,1.0,1.0,0.3720253329956904,skip,dag_join_gap_list,False,0,3852672,2791200,0.0
046,5,276455,83050,96034,83050,96034,3.3287778446718845,3.3287778446718845,1.15633955448525,1.15633955448525,0.48188387497793883,unsupported,shared_input_pipeline,False,0,2599520,1538048,0.4630545968647345
047,1,326508,275355,275355,275355,275355,1.1857710954949066,1.1857710954949066,1.0,1.0,2.944878625043202,skip,attention_rows_ffn,False,0,463942,0,0.0
047,2,326508,142245,142286,142245,142286,2.295391753664452,2.295391753664452,1.0002882350873492,1.0002882350873492,5.5329359589959495,skip,attention_rows_ffn_gap,False,0,1362700,898758,0.1615608882723691
047,3,326508,103539,103939,103539,103939,3.1534783994436877,3.1534783994436877,1.0038632785713595,1.0038632785713595,5.418938625021838,skip,attention_rows_ffn_gap,False,0,1962578,1498636,0.34359106596795785
047,4,326508,84379,85313,84379,85313,3.8695409995378,3.8695409995378,1.0110691048720652,1.0110691048720652,8.397155666956678,skip,attention_rows_ffn_gap,False,0,2407832,1943890,0.39556758149722976
047,5,326508,73805,78256,73805,78256,4.423927918162726,4.423927918162726,1.060307567237992,1.060307567237992,8.637819375027902,unsupported,attention_rows_ffn_gap_placement_word,False,0,2829854,2365912,0.4889604686421165
048,1,222220,145921,145921,145921,145921,1.5228788179905566,1.5228788179905566,1.0,1.0,0.3101330419885926,skip,attention_rows_ffn,False,0,414790,0,0.0
048,2,222220,102124,102159,102124,102159,2.1759821393599936,2.1759821393599936,1.0003427206141553,1.0003427206141553,0.5382438340457156,skip,attention_rows_ffn_gap,False,0,924044,509254,0.14179410347444155
048,3,222220,99499,99588,99499,99588,2.2333892802942743,2.2333892802942743,1.0008944813515714,1.0008944813515714,0.8473152089864016,skip,attention_rows_ffn_gap_placement_word,False,0,1093458,678668,0.21789773360786732
048,4,222220,96571,96816,96571,96816,2.3011048865601476,2.3011048865601476,1.0025369935073676,1.0025369935073676,0.82509412500076,skip,attention_rows_ffn,False,0,1063318,648528,0.23180469095591016
048,5,222220,96956,97324,96956,97324,2.29196749040802,2.29196749040802,1.0037955361194768,1.0037955361194768,0.9663118330063298,unsupported,attention_rows_ffn_gap_placement_word,False,0,1257566,842776,0.20772894349810003
049,1,196276,166533,166533,166533,166533,1.1786012381930309,1.1786012381930309,1.0,1.0,0.6520632499596104,skip,attention_rows_ffn,False,0,491950,339410,0.09682754384203283
049,2,196276,85784,85786,85784,85786,2.28802573906556,2.28802573906556,1.0000233143709782,1.0000233143709782,1.8490571670117788,skip,attention_rows_ffn_gap,False,0,750346,597806,0.06476325209525646
049,3,196276,59814,60064,59814,60064,3.281439127963353,3.281439127963353,1.004179623499515,1.004179623499515,1.8795757080079056,skip,attention_rows_ffn_gap_placement_word,False,0,907096,754556,0.21969909455076342
049,4,196276,47413,47704,47413,47704,4.139708518760678,4.139708518760678,1.006137557210048,1.006137557210048,1.9608667090069503,skip,attention_rows_ffn_gap_placement_word,False,0,1024770,872230,0.31787055939893893
049,5,196276,39725,40949,39725,40949,4.940868470736312,4.940868470736312,1.0308118313404657,1.0308118313404657,2.0457945840316825,unsupported,attention_rows_ffn_gap_placement_word,False,0,1200116,1047576,0.3415874599296106
050,1,149690,140768,141227,140768,141227,1.0633808820186406,1.0633808820186406,1.0032606842464196,1.0032606842464196,0.7910730830044486,skip,attention_rows_ffn,False,0,1649302,1329926,0.13214751332671662
050,2,149690,69933,70852,69933,70852,2.1404773140005435,2.1404773140005435,1.0131411493858407,1.0131411493858407,1.4200699170469306,skip,attention_rows_ffn,False,0,1568214,1248838,0.2213397902149981
050,3,149690,51432,53950,51432,53950,2.910444859231607,2.910444859231607,1.0489578472546275,1.0489578472546275,2.1600463750073686,skip,attention_rows_ffn_gap,False,0,1784922,1465546,0.28401253502016927
050,4,149690,43441,47539,43441,47539,3.445823070371308,3.445823070371308,1.0943348449621326,1.0943348449621326,1.4735792909632437,skip,attention_rows_ffn_gap,False,0,1943574,1624198,0.33267096161359266
050,5,149690,35930,40902,35930,40902,4.166156415251879,4.166156415251879,1.1383801836905094,1.1383801836905094,2.452848458022345,unsupported,attention_rows_ffn_gap,False,0,2174216,1854840,0.39695057833859093
051,1,607628,607628,607628,607628,607628,1.0,1.0,1.0,1.0,0.26101212500361726,skip,stage_fork_join,False,0,393218,0,0.0
051,2,607628,317125,317125,317125,317125,1.9160520299566417,1.9160520299566417,1.0,1.0,0.25660570902982727,skip,stage_fork_join,False,0,393502,284,0.0
051,3,607628,228013,228013,228013,228013,2.6648831426278328,2.6648831426278328,1.0,1.0,0.25262599997222424,skip,stage_fork_join,False,0,393594,376,0.00011692814511291192
051,4,607628,178800,178800,178800,178800,3.3983668903803133,3.3983668903803133,1.0,1.0,0.26555308303795755,skip,stage_fork_join,False,0,394070,852,0.00023371489830861545
051,5,607628,157299,157299,157299,157299,3.862885333028182,3.862885333028182,1.0,1.0,0.29200187500100583,unsupported,stage_migration_single_cut,False,0,1966930,1573712,0.00011694201709726186
052,1,180301,142046,142046,142046,142046,1.2693141658336031,1.2693141658336031,1.0,1.0,0.3528715419815853,skip,dag_join_gap_list,False,0,1012964,202760,0.01339192299644277
052,2,180301,73755,74054,73755,74054,2.4445935868754662,2.4445935868754662,1.004053962443224,1.004053962443224,0.4025002080015838,skip,dag_join_gap_list,False,0,1958074,1147870,0.11740478578900791
052,3,180301,51544,52576,51544,52576,3.4980017072792178,3.4980017072792178,1.020021729008226,1.020021729008226,0.42706050002016127,skip,dag_join_gap_list,False,0,2053296,1243092,0.17230715260474136
052,4,180301,40833,40833,40833,40833,4.415570739352974,4.415570739352974,1.0,1.0,0.47440287499921396,skip,affine_eighth,False,0,1060572,250368,0.09560057788859425
052,5,180301,34181,34181,34181,34181,5.274889558526667,5.274889558526667,1.0,1.0,0.518984291004017,unsupported,affine_eighth,False,0,1138908,328704,0.20457555139504088
053,1,1472686,1212974,1212974,1212974,1212974,1.214111761670077,1.214111761670077,1.0,1.0,1.539636374975089,skip,attention_rows_ffn,False,0,3111282,115994,6.768354423525717e-06
053,2,1472686,610490,612146,610490,612146,2.4123015938017,2.4123015938017,1.002712575144556,1.002712575144556,3.661051833012607,skip,attention_rows_ffn_gap,False,0,8147358,5152070,0.20727028618956334
053,3,1472686,413676,423992,413676,423992,3.559998646283565,3.559998646283565,1.0249373906148773,1.0249373906148773,3.9086132500087842,skip,attention_rows_ffn_gap,False,0,10465712,7470424,0.3884119835749766
053,4,1472686,324108,339993,324108,339993,4.543812556308391,4.543812556308391,1.0490114406309008,1.0490114406309008,4.1805062079802155,skip,attention_rows_ffn_gap,False,0,13265384,10270096,0.3821631985618495
053,5,1472686,281654,319746,281654,319746,5.2287061429981465,5.2287061429981465,1.1352439517990158,1.1352439517990158,4.56831391697051,unsupported,attention_rows_ffn_gap,False,0,15991870,12996582,0.4161619097731796
054,1,815051,602970,603078,602970,603078,1.3517272832810918,1.3517272832810918,1.000179113388726,1.000179113388726,4.12468812498264,skip,attention_rows_ffn,False,0,2589830,983554,0.008758450699546607
054,2,815051,314005,314018,314005,314018,2.595662489450805,2.595662489450805,1.0000414006146399,1.0000414006146399,6.9718834580271505,skip,attention_rows_ffn_gap,False,0,4031314,2425038,0.06738931938206406
054,3,815051,217923,218987,217923,218987,3.74008709498309,3.74008709498309,1.0048824584830423,1.0048824584830423,6.660125708032865,skip,attention_rows_ffn_gap,False,0,5659696,4053420,0.15602155426296638
054,4,815051,170548,172290,170548,172290,4.779012360156671,4.779012360156671,1.0102141332645356,1.0102141332645356,6.692277207970619,skip,attention_rows_ffn_gap,False,0,6084798,4478522,0.21004940724057766
054,5,815051,145966,152382,145966,152382,5.583841442527712,5.583841442527712,1.043955441678199,1.043955441678199,7.029298875015229,unsupported,attention_rows_ffn_gap,False,0,6810916,5204640,0.2736806588412586
055,1,118835,70981,70981,70981,70981,1.6741804144771135,1.6741804144771135,1.0,1.0,0.3778793750097975,skip,dag_join_gap_list,False,0,785630,159820,0.1453440539993534
055,2,118835,38646,39699,38646,39699,3.074962479946178,3.074962479946178,1.027247321844434,1.027247321844434,0.42288279195781797,skip,dag_join_gap_list,False,0,1189418,563608,0.28454877290350145
055,3,118835,31699,33721,31699,33721,3.7488564308022334,3.7488564308022334,1.0637875011830027,1.0637875011830027,0.4402494170353748,skip,dag_join_gap_list,False,0,1521884,896074,0.35697864323483486
055,4,118835,25738,30527,25738,30527,4.6171031160152305,4.6171031160152305,1.1860672934959982,1.1860672934959982,0.5182749999803491,skip,dag_join_gap_list,False,0,1607456,981646,0.4217098209573753
055,5,118835,23526,23531,23526,23531,5.051219926889399,5.051219926889399,1.0002125308169685,1.0002125308169685,0.511354541988112,unsupported,affine_eighth,False,0,741522,115712,0.13397284071842072
056,1,277285,246016,246016,246016,246016,1.127101489334027,1.127101489334027,1.0,1.0,1.387895958032459,skip,attention_rows_ffn,False,0,310688,89088,0.07411964822120083
056,2,277285,124302,124304,124302,124304,2.230736432237615,2.230736432237615,1.0000160898456985,1.0000160898456985,2.5439175410429016,skip,attention_rows_ffn_gap,False,0,815534,593934,0.1481358462532992
056,3,277285,83591,83704,83591,83704,3.317163330980608,3.317163330980608,1.0013518201720282,1.0013518201720282,3.90132545796223,skip,attention_rows_ffn_gap,False,0,1153446,931846,0.3105661998993795
056,4,277285,66638,67564,66638,67564,4.161064257630781,4.161064257630781,1.013895975269366,1.013895975269366,4.077920792042278,skip,attention_rows_ffn_gap,False,0,1454524,1232924,0.3835762364147548
056,5,277285,58375,60046,58375,60046,4.750064239828694,4.750064239828694,1.0286252676659529,1.0286252676659529,4.248292250034865,unsupported,attention_rows_ffn_gap_placement_word,False,0,1655532,1433932,0.47151655484593413
057,1,59726,51663,51663,51663,51663,1.1560691403906083,1.1560691403906083,1.0,1.0,0.30874445801600814,skip,dag_join_gap_list,False,0,547334,204874,0.29440604810355747
057,2,59726,25891,25986,25891,25986,2.306824765362481,2.306824765362481,1.003669228689506,1.003669228689506,0.3317417919752188,skip,dag_join_gap_list,False,0,665248,322788,0.3769942019444182
057,3,59726,18243,19811,18243,19811,3.2739132818067205,3.2739132818067205,1.0859507756399716,1.0859507756399716,0.3548624999821186,skip,dag_join_gap_list,False,0,931118,588658,0.49426488909254934
057,4,59726,15351,20474,15351,20474,3.8906911601850043,3.8906911601850043,1.3337241873493584,1.3337241873493584,0.4002824579947628,skip,dag_join_gap_list,False,0,1113260,770800,0.5070460261312286
057,5,59726,14610,20991,14610,20991,4.088021902806297,4.088021902806297,1.4367556468172484,1.4367556468172484,0.4194367090240121,unsupported,dag_join_gap_list,False,0,1170528,828068,0.47682366296469764
058,1,4539717,4465061,4465061,4465061,4465061,1.016720040330916,1.016720040330916,1.0,1.0,14.376453834003769,skip,affine_eighth,False,0,68059136,60391424,0.0
058,2,4539717,2244734,2250887,2244734,2250887,2.0223852803940243,2.0223852803940243,1.0027410820168448,1.0027410820168448,10.616523542033974,skip,affine_eighth,False,0,70508544,62840832,0.07632703309435875
058,3,4539717,1554831,1554831,1554831,1554831,2.9197494775959574,2.9197494775959574,1.0,1.0,9.10230558301555,skip,forest_memory_order,False,0,38068224,30400512,0.0
058,4,4539717,1142629,1154519,1142629,1154519,3.973045494206781,3.973045494206781,1.0104058272632674,1.0104058272632674,8.84720808401471,skip,forest_memory_order,False,0,50290688,42622976,0.2689844464775846
058,5,4539717,1004819,1004819,1004819,1004819,4.517945022934478,4.517945022934478,1.0,1.0,7.939142708026338,unsupported,forest_memory_order,False,0,39772160,32104448,0.0
059,1,829473,765830,765830,765830,765830,1.0831032996879202,1.0831032996879202,1.0,1.0,0.8360242920462042,skip,affine_eighth,False,0,3313664,1970176,0.6456375838926175
059,2,829473,369318,369318,369318,369318,2.2459587672412393,2.2459587672412393,1.0,1.0,0.7263256669975817,skip,affine_eighth,False,0,1703936,360448,0.0
059,3,829473,259753,260748,259753,260748,3.193314417927801,3.193314417927801,1.0038305621109285,1.0038305621109285,0.7771686249761842,skip,affine_eighth,False,0,4366336,3022848,0.7170658682634731
059,4,829473,185216,185216,185216,185216,4.478408992743607,4.478408992743607,1.0,1.0,0.7482679589884356,skip,affine_eighth,False,0,2424832,1081344,0.0
059,5,829473,150736,150736,150736,150736,5.502819498991615,5.502819498991615,1.0,1.0,0.7650241249939427,unsupported,affine_eighth,False,0,5668864,4325376,0.7821969696969697
060,1,888789,746296,751981,746296,751981,1.1909336241920097,1.1909336241920097,1.0076176208903707,1.0076176208903707,1.7843361659906805,skip,dag_join_gap_list,False,0,10403804,8304798,0.2045414808542475
060,2,888789,405081,413274,405081,413274,2.1941019203566694,2.1941019203566694,1.020225584512727,1.020225584512727,2.0749892499879934,skip,dag_join_gap_list,False,0,11428164,9329158,0.1271115832742772
060,3,888789,288958,291456,288958,291456,3.075841471770984,3.075841471770984,1.0086448549616207,1.0086448549616207,2.1722207500133663,skip,affine_eighth,False,0,6054846,3955840,0.5376785873356311
060,4,888789,221692,221718,221692,221718,4.009116251375783,4.009116251375783,1.0001172798296736,1.0001172798296736,2.4109624170232564,skip,affine_eighth,False,0,6421566,4322560,0.5403139994124752
060,5,888789,178553,181582,178553,181582,4.977732101952921,4.977732101952921,1.0169641507003522,1.0169641507003522,2.475499125022907,unsupported,affine_eighth,False,0,6443970,4344964,0.5732044432111749
061,1,77191,73915,73915,73915,73915,1.0443211797334777,1.0443211797334777,1.0,1.0,0.3748739580041729,skip,dag_join_gap_list,False,0,544188,0,0.0
061,2,77191,37327,37327,37327,37327,2.0679668872397996,2.0679668872397996,1.0,1.0,0.38919370801886544,skip,dag_join_gap_list,False,0,742900,198712,0.09697395659530988
061,3,77191,25961,26314,25961,26314,2.973344632333115,2.973344632333115,1.0135973190555063,1.0135973190555063,0.4541366249904968,skip,dag_join_gap_list,False,0,890072,345884,0.16708216751672803
