case_id,cores,baseline_B,old_M,old_B_over_M,new_M,new_B_over_M,delta_B_over_M,old_extra_ddr_bytes,new_extra_ddr_bytes,delta_extra_ddr_bytes,old_spill_bytes,new_spill_bytes,old_solver_wall_s,new_solver_wall_s,old_E0_wall_s,new_E0_wall_s,old_route,new_route,new_active_cores,new_feed,new_feed_sha256
022,3,56780,19220,2.9542143600416235,19220,2.9542143600416235,0.0,13824,13824,0,0,0,0.28650758299045265,0.2599790830281563,0.280658833013149,0.3472504170204047,component_envelope,component_envelope,3,s01/board-feed-022-k3.json,d769397bc641cdfb773d196fd89f3ce2126d65a01937062a24985c7d1d275e9f
022,4,56780,15012,3.782307487343459,15012,3.782307487343459,0.0,13824,13824,0,0,0,0.29638704101671465,0.2161931669979822,0.2824687090178486,0.2969006249913946,component_envelope,component_envelope,4,s01/board-feed-022-k4.json,353bec9400156ac70f87b33d93fb58f5691dd8bc23885a0aa8ac422272707df4
022,5,56780,12863,4.414211303739408,12863,4.414211303739408,0.0,20736,20736,0,0,0,0.2842714170110412,0.22276358300587162,0.28429470799164847,0.3126710420183372,component_envelope,component_envelope,5,s01/board-feed-022-k5.json,d513225abad9809cd3e8fe5b3992d0df6d570e30acfeaeab195e8dac449e4800
023,1,122614,88278,1.3889530800425927,88278,1.3889530800425927,0.0,0,0,0,0,0,0.28273483298835345,0.24004158400930464,0.28593212499981746,0.3015500830078963,component_envelope,component_envelope,1,s01/board-feed-023-k1.json,3b3713e61a140534970f5590d7e6e3c44480b935fb9f6697d8c3c84b3ccfb6ff
023,2,122614,45705,2.68272617875506,45705,2.68272617875506,0.0,84384,84384,0,0,0,0.28484820798621513,0.23273633301141672,0.2857536250085104,0.29796812499989755,component_envelope,component_envelope,2,s01/board-feed-023-k2.json,7ff57168d55dda1419343505ca6c9032ba236db88b19b04f07db9d6921530521
023,3,122614,30521,4.017365092886865,30521,4.017365092886865,0.0,207264,207264,0,0,0,0.2895187500107568,0.21514050001860596,0.28067562499199994,0.29967083301744424,component_envelope,component_envelope,3,s01/board-feed-023-k3.json,c64e812a59ada520711b887108feb839638d10c85ab276981ad0b98f9a68d70c
023,4,122614,24256,5.0549967018469655,24256,5.0549967018469655,0.0,280992,280992,0,0,0,0.28243008299614303,0.2273234160093125,0.28106300000217743,0.28250058297999203,component_envelope,component_envelope,4,s01/board-feed-023-k4.json,3552fe18ba994a7e6739655a42fece0ca5d6e72c9decb060ae2220a5fc941bfd
023,5,122614,19530,6.278238607270866,19530,6.278238607270866,0.0,270624,270624,0,0,0,0.2827310000138823,0.22735145900514908,0.2824073329975363,0.298126166977454,component_envelope,component_envelope,5,s01/board-feed-023-k5.json,9a2d7ec43ea263697a0385cf10ceac64bf0dde4a591873a51ff22d38f8428e39
024,1,2555343,2555343,1.0,2555343,1.0,0.0,0,0,0,0,0,0.28323649999219924,0.303629666013876,1.1212930000037886,1.113897708011791,component_envelope,component_envelope,1,s01/board-feed-024-k1.json,ef2eaa9e1a30840ae180e663611479202671df4a069fe973328745fa1918b3d5
024,2,2555343,1334375,1.9150111475409837,1334375,1.9150111475409837,0.0,3024,3024,0,0,0,0.5663338339945767,0.4561532920051832,1.1251675829989836,1.0635714999807533,vector_arrival,vector_arrival,2,s01/board-feed-024-k2.json,0046d323f1d128f314a64354876f495d04f032e95c8063c9a9ab89bf2c89be8e
024,3,2555343,957207,2.669582441415493,957207,2.669582441415493,0.0,4032,4032,0,0,0,0.560420082998462,0.4835597919882275,1.125493582978379,1.3416426249896176,vector_arrival,vector_arrival,3,s01/board-feed-024-k3.json,af2b1995e19f09473d3312d5c5296340ecb5462d341d487f165d07ae81099c5e
024,4,2555343,751695,3.3994412627461936,751695,3.3994412627461936,0.0,529352,529352,0,0,0,0.28299495799001306,0.4109318330010865,1.1215739999897778,1.2112132500042208,dag_eft,dag_eft,4,s01/board-feed-024-k4.json,be42ca9b85f7c097157110f7f453f53e206bb61bf291ab070803285e1d6bde36
024,5,2555343,746832,3.421576740150395,746832,3.421576740150395,0.0,268580,268580,0,0,0,0.28157633400405757,0.4201669169997331,1.1335278329788707,1.2325767499860376,dag_eft,dag_eft,5,s01/board-feed-024-k5.json,f0ac6607b6a341e2e990788655e41d9df38d241e79c39b8493e1fef5fd05f0f0
025,1,4863026,4703066,1.034011855245068,4703066,1.034011855245068,0.0,0,0,0,0,0,0.8414844170038123,0.8702381670009345,8.098812249983894,8.427240249991883,component_envelope,component_envelope,1,s01/board-feed-025-k1.json,aaebcd7dff9c038e5ce016a5af865e7c57764a3d02719d85b997cb8de29ef943
025,2,4863026,2351860,2.0677361747723078,2351860,2.0677361747723078,0.0,27648,27648,0,0,0,0.8479592920048162,0.873489374993369,5.931364582997048,5.898723458987661,component_envelope,component_envelope,2,s01/board-feed-025-k2.json,57496fbae350577113246b871dae6f9213978e689d9b28b2fe25ea4e59db65c3
025,3,4863026,1568824,3.099790671228895,1568824,3.099790671228895,0.0,55296,55296,0,0,0,0.8433154170052148,0.826474916015286,5.043437416985398,4.7340862920100335,component_envelope,component_envelope,3,s01/board-feed-025-k3.json,b048a4026b39eb35bd787d79b3214ab7d0e20f88230dc776a1c89da2796aa080
025,4,4863026,1177396,4.130323187780492,1177396,4.130323187780492,0.0,82944,82944,0,0,0,0.8489914590027183,0.7626182500098366,4.525752582994755,4.2014703750028275,component_envelope,component_envelope,4,s01/board-feed-025-k4.json,165f8ff8ec6df21632029fe2a8074eabb5f0eaaa115c9cc69d46370fb0adc9ea
025,5,4863026,942938,5.157312569861433,942938,5.157312569861433,0.0,110592,110592,0,0,0,0.839766499993857,0.848132541985251,4.506572624988621,3.924739292007871,component_envelope,component_envelope,5,s01/board-feed-025-k5.json,6b82b5c2bb84fefceb6225587457c2e4b687c5e92172c8763d857a56b1e7890a
026,1,99203,95694,1.036668965661379,95694,1.036668965661379,0.0,0,0,0,0,0,0.284264791989699,0.24682920801569708,0.2842021670076065,0.247995624988107,component_envelope,component_envelope,1,s02/board-feed-026-k1.json,884da526a1fe1aeaa225003ff40c521afbd8cb9fd106f19260f6239394e0c599
026,2,99203,44946,2.2071597027544163,44946,2.2071597027544163,0.0,19200,19200,0,0,0,0.3227132920001168,0.2434930840099696,0.28202683400013484,0.23254720799741335,component_envelope,component_envelope,2,s02/board-feed-026-k2.json,976fb43e78b68540aab14793bdd9b850ef5b1c8ec457809ab4630f725e048e87
026,3,99203,42071,2.3579900644149174,42071,2.3579900644149174,0.0,95664,95664,0,0,0,0.2792047080001794,0.22965408299933188,0.2823847920226399,0.2351143330160994,component_envelope,component_envelope,3,s02/board-feed-026-k3.json,1708acccf8aab790e5cd4737f1505cf2c4d7a0dd48c1ba8e07f3b1888b505fb0
026,4,99203,44173,2.2457836234804067,44173,2.2457836234804067,0.0,170832,170832,0,0,0,0.28489220899064094,0.25510800001211464,0.2829266659973655,0.2472751660097856,component_envelope,component_envelope,4,s02/board-feed-026-k4.json,c8c74c97e933306dca71d695c5fbeb8823f64fc824a00751e8e3ee0c9346361e
026,5,99203,46161,2.149065228222959,46161,2.149065228222959,0.0,211680,211680,0,0,0,0.28593866698793136,0.24718995799776167,0.28806912500294857,0.2316619160119444,component_envelope,component_envelope,5,s02/board-feed-026-k5.json,83109f8e754e8dc739b877e182f7dca8fa56f70c1debae8f06039f875c3cd0d9
027,1,2363952,2363952,1.0,2363952,1.0,0.0,1400832,1400832,0,1400832,1400832,0.2864856249943841,0.24734112501027994,0.2889753329800442,0.4049772090220358,component_envelope,component_envelope,1,s02/board-feed-027-k1.json,fdf351c53f76091f0d78350c5acd8c98ea7f058f26cc458ce2b8791fa0919f61
027,2,2363952,1120962,2.10886006840553,1120962,2.10886006840553,0.0,1744896,1744896,0,638976,638976,0.28580491701723076,0.24525766601436771,0.2785359999979846,0.387589999998454,component_envelope,component_envelope,2,s02/board-feed-027-k2.json,06397859fc428db908571cc87061abe727cee688ccb30af3ef5a058f9f1e1a2a
027,3,2363952,837049,2.8241500796249683,837049,2.8241500796249683,0.0,3686400,3686400,0,0,0,0.28447891600080766,0.2507601249963045,0.2846761669788975,0.4119709160004277,component_envelope,component_envelope,3,s02/board-feed-027-k3.json,2b3c413cb659c4336f713154876edaeade0ccc7e303a9515a3cb1282822cd6bd
027,4,2363952,559196,4.227412213249022,559196,4.227412213249022,0.0,3317760,3317760,0,0,0,0.28403883398277685,0.24255195798468776,0.2826974999916274,0.39214241699664854,component_envelope,component_envelope,4,s02/board-feed-027-k4.json,3b3ac5d2f76314b2ebd5217fe7c10d99c8d1763f6be7917489b7fd4802f095e9
027,5,2363952,558753,4.230763861670542,558753,4.230763861670542,0.0,5529600,5529600,0,0,0,0.2823414159938693,0.25013279099948704,0.28330870799254626,0.4181762920052279,component_envelope,component_envelope,5,s02/board-feed-027-k5.json,a493e44d48c0b8f9eaf4a70a1ef181d0b263e35d4d790f523a72652b1d75221d
028,1,43836040,43836040,1.0,40612073,1.0793844480679426,0.07938444806794265,277412256,76299264,-201112992,277412256,76299264,0.5648339999897871,0.8880402499926277,9.286749791994225,5.325024249992566,component_envelope,active_core_shared_wave,1,s02/board-feed-028-k1.json,8e10eac41aaf056abbfc91bb0a9b05152a93bc257f6695f1098773f920a3e626
028,2,43836040,23638628,1.8544240384848054,20218697,2.168094214973398,0.31367017648859274,277473600,54329472,-223144128,275325120,52180992,0.5621371660090517,0.864576791995205,6.4566738339781296,4.355637083004694,component_envelope,active_core_shared_wave,2,s02/board-feed-028-k2.json,9564edb786fb6f97037b9a819fe5f97f1fd68f5a6e446c828dfa2454cca05e3f
028,3,43836040,16770711,2.613845054034978,13461846,3.256317149965911,0.6424720959309331,277369056,41013504,-236355552,273072096,36716544,0.5728742089995649,0.8940687499998603,5.34823508298723,4.038155665999511,component_envelope,active_core_shared_wave,3,s02/board-feed-028-k3.json,9b6f7ba1b2bd801e75945bbdd3a055d38429423963e5562e078352958f9b7ef0
028,4,43836040,13608312,3.2212694711879033,10098271,4.340945098423284,1.119675627235381,277760640,30394752,-247365888,271315200,23949312,0.5735419999982696,0.8705502919910941,4.77971995799453,3.7481624590000138,component_envelope,active_core_shared_wave,4,s02/board-feed-028-k4.json,106f9c6dcd512cca72bb84214bdd8c79353f64d2e5aadbad8ac5ef9f754cd094
028,5,43836040,11491035,3.814803453300769,8089360,5.4189750487059545,1.6041715954051856,277818912,26780160,-251038752,269224992,18186240,0.5706179160042666,0.8828127080050763,4.491134291980416,3.506695625022985,component_envelope,active_core_shared_wave,5,s02/board-feed-028-k5.json,f95a5e1558d780b1206bee66b9b41924d1a9d1c8475ed58f361349a0ec2e5494
029,1,37555,37555,1.0,37555,1.0,0.0,0,0,0,0,0,0.28842666701530106,0.2433735000086017,0.2825734580110293,0.30615558399586007,component_envelope,component_envelope,1,s02/board-feed-029-k1.json,1a844daa03377645d2d628aba429f80d87f8e2be4c0d48d6882aa54d3086fc0f
029,2,37555,20442,1.8371490069464826,20442,1.8371490069464826,0.0,0,0,0,0,0,0.2832343750051223,0.24303749998216517,0.2836100419808645,0.3003644999989774,component_envelope,component_envelope,2,s02/board-feed-029-k2.json,31b285aac3523e10b17370059a2cd4d6d8ca116ae69575aa6c67691968de656a
029,3,37555,14718,2.5516374507405897,14718,2.5516374507405897,0.0,0,0,0,0,0,0.2845890420139767,0.25070470801438205,0.28713441599393263,0.3083097089838702,component_envelope,component_envelope,3,s02/board-feed-029-k3.json,9e1ad136cb99433e6f49c1128280ecc93a793e2e9c55def85670ec42171ce0b9
029,4,37555,13093,2.8683265867257313,13093,2.8683265867257313,0.0,0,0,0,0,0,0.2835483750095591,0.2473256659868639,0.28543204101151787,0.30754737500683405,component_envelope,component_envelope,4,s02/board-feed-029-k4.json,aab217ffaf20421f350a586e43f2c6ce56d8a6098a82bb38db8055295c8ff89d
029,5,37555,11624,3.2308155540261527,11624,3.2308155540261527,0.0,0,0,0,0,0,0.28694058299879543,0.237464000005275,0.2829307089850772,0.2817103749839589,component_envelope,component_envelope,5,s02/board-feed-029-k5.json,ae9717ca10e6a55cec5597cf4ab206a3ddb60cba9cdc0221997903105008ed77
030,1,2808034,2820990,0.9954072860945979,2820990,0.9954072860945979,0.0,1320960,1320960,0,1320960,1320960,0.5672746670024935,0.5243632080091629,2.509884792001685,2.5832621659792494,component_envelope,component_envelope,1,s02/board-feed-030-k1.json,04227aa098b307955fda48c363d3ec9b5b79ca1f767db9f0828fe9ddeff42a4d
030,2,2808034,1394113,2.014208317403252,1394113,2.014208317403252,0.0,2370560,2370560,0,419840,419840,0.5681682089925744,0.5219443329842761,1.9688753340160474,2.0582207500119694,component_envelope,component_envelope,2,s02/board-feed-030-k2.json,a8712aa529e89adc64e5d2fcd9dc7582b87e208572f775976c6bad593e99a970
030,3,2808034,931517,3.014474239332186,931517,3.014474239332186,0.0,4159488,4159488,0,258048,258048,0.5614318750158418,0.479438249982195,1.9595154160051607,2.001171624986455,component_envelope,component_envelope,3,s02/board-feed-030-k3.json,06c6c70d7b9a5a47e9656c67130125c41e064ad3e6d91d0eea90417bc08de595
030,4,2808034,696338,4.032573261835488,696338,4.032573261835488,0.0,5950464,5950464,0,131072,131072,0.5991745419742074,0.4908264169935137,1.9815782079822384,1.9916021669923794,component_envelope,component_envelope,4,s02/board-feed-030-k4.json,2fe4c2960e16bfc24456e9d015262cd542ea3b45387a0a74f30f062e93c88009
030,5,2808034,558860,5.024575027735032,558860,5.024575027735032,0.0,7488512,7488512,0,24576,24576,0.5621413339977153,0.6532106249942444,1.9661052500014193,2.2992207079951186,component_envelope,component_envelope,5,s02/board-feed-030-k5.json,1e87c2a16c5379ea8efd9e51f4a8f7438e38c554191ea084363d3f9888b838f7
031,1,1414369,1421235,0.9951689903499421,1421235,0.9951689903499421,0.0,2125824,2125824,0,2125824,2125824,0.29897899998468347,0.4178988329949789,1.4097862080088817,1.4911305829882622,component_envelope,component_envelope,1,s02/board-feed-031-k1.json,cf70460e8ea787fc59dd80ff56a73c2a8649eb2d64bcfd6ca32f3728f0aed043
031,2,1414369,731691,1.9330140728804919,731691,1.9330140728804919,0.0,2621952,2621952,0,890880,890880,0.28224041700013913,0.4554851250140928,1.1294207079918124,1.2976138750091195,component_envelope,component_envelope,2,s02/board-feed-031-k2.json,9cfdbbb2638996fa6ffd57f7b7a464488d25e5a88ddee4d48db938689e6844d4
031,3,1414369,534795,2.6446937611608186,534795,2.6446937611608186,0.0,3996672,3996672,0,602112,602112,0.28627225002855994,0.3753836669784505,1.1287460000021383,1.1002404580067378,component_envelope,component_envelope,3,s02/board-feed-031-k3.json,2ed588c6729be657a674b797518f3b5b836e65ae81117e7f82f123f7f59e0c7e
031,4,1414369,419131,3.3745272957619457,419131,3.3745272957619457,0.0,4646400,4646400,0,331776,331776,0.2821255419985391,0.44012683400069363,1.1289066669996828,1.0723988339887,component_envelope,component_envelope,4,s02/board-feed-031-k4.json,34b8b3b6a6fc337c4f4739350379dfa78f9e05796b84e9c6de34a7326d30165b
031,5,1414369,336697,4.200717559111011,336697,4.200717559111011,0.0,5365248,5365248,0,374784,374784,0.28670362499542534,0.3909868749906309,0.8652598750195466,1.0398455419926904,component_envelope,component_envelope,5,s02/board-feed-031-k5.json,97bc894c3058b33538a2e5b9da32933d0fe79da953102982ac462910aa052ad7
032,1,41443,34103,1.2152303316423776,34103,1.2152303316423776,0.0,0,0,0,0,0,0.2832500000076834,0.24509995800326578,0.2846722910180688,0.30988562499987893,component_envelope,component_envelope,1,s02/board-feed-032-k1.json,cde65c1a8768ce22dd5a73d906cf234267bdc57d10d2e155754709fabd2202b8
032,2,41443,18367,2.2563837316927096,18367,2.2563837316927096,0.0,6216,6216,0,0,0,0.2821670830016956,0.2374525830091443,0.2795507910195738,0.27540762498392724,component_envelope,component_envelope,2,s02/board-feed-032-k2.json,f934b8cbad1496563c7e35cea9d3a718c94e5c7b540b1f06b62cdae2ca130789
032,3,41443,13907,2.980010066872798,13907,2.980010066872798,0.0,12360,12360,0,0,0,0.2861357080109883,0.2647263329999987,0.2839280000189319,0.31859312497545034,component_envelope,component_envelope,3,s02/board-feed-032-k3.json,e810e63ac7de34375e800632362d8fbb226d24cbc257e5d9b10ea532ece22fc6
032,4,41443,11239,3.6874277070913783,11239,3.6874277070913783,0.0,18576,18576,0,0,0,0.2836397500068415,0.24940212498768233,0.28285995800979435,0.27942229199106805,component_envelope,component_envelope,4,s02/board-feed-032-k4.json,a995505a08b963b2efc6fe252c1a6082959c714cf244aae3e5133d04c4ed0ff6
032,5,41443,10714,3.868116483106216,10714,3.868116483106216,0.0,18576,18576,0,0,0,0.2794657089980319,0.2439150420250371,0.284418082999764,0.29802912499872036,component_envelope,component_envelope,5,s02/board-feed-032-k5.json,96e7a832e676f1daa33e862fcf1cea1b554d775d80a21b5addcb887d38561966
033,1,1774196,1792938,0.9895467662573942,1792938,0.9895467662573942,0.0,5500416,5500416,0,5500416,5500416,0.283802874997491,0.2985065419925377,0.8402152089984156,0.8147070000122767,component_envelope,component_envelope,1,s02/board-feed-033-k1.json,772a0af15b60348a7d13611982e1701c08e23ea37bce508b38e73a148ae38337
033,2,1774196,882917,2.0094708789161384,882917,2.0094708789161384,0.0,5857824,5857824,0,3780096,3780096,0.28228891600156203,0.31768766601453535,0.8387599589768797,0.7181272080051713,component_envelope,component_envelope,2,s02/board-feed-033-k2.json,cc709b87e74b63e0aa52b726544fb7aec30b9e11a033110076da241b1a8dcda5
033,3,1774196,582998,3.0432282786561875,582998,3.0432282786561875,0.0,6399552,6399552,0,2409984,2409984,0.2849105409986805,0.3237593329977244,0.5619719999958761,0.7152336669969372,component_envelope,component_envelope,3,s02/board-feed-033-k3.json,acc9edde28fe110ebeba2a064331cd71aefa0bb396addfda42b640aefca5b8cd
033,4,1774196,441108,4.022135168711517,441108,4.022135168711517,0.0,6701664,6701664,0,1459200,1459200,0.2839810420118738,0.33211237500654534,0.5611957920191344,0.7305198750109412,component_envelope,component_envelope,4,s02/board-feed-033-k4.json,c3e25ce3e1bab41a6d3af8befd48ae5bd599ea99da75927b1efae1228ed9ecac
033,5,1774196,352730,5.029898222436424,352730,5.029898222436424,0.0,7555200,7555200,0,1064448,1064448,0.28257041599135846,0.2884346669889055,0.5694779170153197,0.7254289579868782,component_envelope,component_envelope,5,s02/board-feed-033-k5.json,b3fdaadfa62033e1db386822516418c9477cb8b1c44159fb9455bdcb31b67c26
034,1,842996,805560,1.0464720194647201,805560,1.0464720194647201,0.0,0,0,0,0,0,0.2850600410019979,0.3430491670151241,0.8406783750106115,0.8294833750114776,component_envelope,component_envelope,1,s02/board-feed-034-k1.json,65860cbc81d56d9e0328cc5ab45b74a40ac48cb7de791d62aba1c052824f123d
034,2,842996,398818,2.1137360901463826,398818,2.1137360901463826,0.0,1167872,1167872,0,0,0,0.2821610000100918,0.35565875002066605,0.8467479580140207,0.8039288750151172,component_envelope,component_envelope,2,s02/board-feed-034-k2.json,fba02979a04a7d5311180f06ccf51d6bb34252b5d24f6d9ec34b800e431f2766
034,3,842996,262726,3.208650837754923,262726,3.208650837754923,0.0,2280448,2280448,0,0,0,0.28292095800861716,0.3567285419849213,0.5651227089983877,0.7361169169889763,component_envelope,component_envelope,3,s02/board-feed-034-k3.json,30e04875635c6cf563b5b5069e834b44f3311acdfbfac5eb1fb727695067250d
034,4,842996,193847,4.348769906163108,193847,4.348769906163108,0.0,3089920,3089920,0,0,0,0.2848316250019707,0.33098999998765066,0.5635248750040773,0.7522333750093821,component_envelope,component_envelope,4,s02/board-feed-034-k4.json,fd4093ff14632a06c4a5e73ae103463e3a09aa5c7c479d49b3dfb8b61b3d6b73
034,5,842996,164609,5.1212023643907685,164609,5.1212023643907685,0.0,3497984,3497984,0,0,0,0.2820459590002429,0.3467682500195224,0.8353042920061853,0.8419572499988135,component_envelope,component_envelope,5,s02/board-feed-034-k5.json,5913fc7b426b5d26c08ff29a5eb2d5ccbcb5a9fd5ce581e210d8ecfbf0b0f6eb
035,1,169571,152994,1.1083506542740238,152994,1.1083506542740238,0.0,0,0,0,0,0,0.2787423330009915,0.32962449998012744,0.8385543750191573,0.7532742919865996,component_envelope,component_envelope,1,s02/board-feed-035-k1.json,11133cf31962fb8f7ea907d53e2a5be20ed8bd7044d10f3851ea03e8f171458e
035,2,169571,88365,1.9189837605386748,88365,1.9189837605386748,0.0,0,0,0,0,0,0.2856030840193853,0.3135047499963548,0.5648792919819243,0.6444934580067638,component_envelope,component_envelope,2,s02/board-feed-035-k2.json,8bcff589aae99c85af5939247735eddf0b05f49b45753514d370f049eb42703a
035,3,169571,88438,1.9173997602840407,88438,1.9173997602840407,0.0,4608,4608,0,0,0,0.2825414999970235,0.31406750000314787,0.566167500015581,0.6478228750056587,component_envelope,component_envelope,3,s02/board-feed-035-k3.json,9f1053f0450a4b4f3499dac135051527c868aa681832d858e0ddd9845a11382b
035,4,169571,88511,1.915818372857611,88511,1.915818372857611,0.0,0,0,0,0,0,0.28151912498287857,0.31412166700465605,0.5584950409829617,0.6539334160042927,component_envelope,component_envelope,4,s02/board-feed-035-k4.json,f9a6a72837908b51fc11ea2f15a8db5baef068d55c2756e82b0090cd824c0d73
035,5,169571,88584,1.9142395917998736,88584,1.9142395917998736,0.0,4608,4608,0,0,0,0.285460332990624,0.3963716669823043,0.5638923330116086,0.8138522499939427,component_envelope,component_envelope,5,s02/board-feed-035-k5.json,cf4a93248c409edcabeee9cfd58c4f5deb7362adf08ac2343e816f8821e058ac
036,1,931510,931510,1.0,931510,1.0,0.0,0,0,0,0,0,0.2821257500036154,0.3916630829917267,0.5646925000182819,0.7896346250199713,component_envelope,component_envelope,1,s02/board-feed-036-k1.json,8ed7562b4bb13e9f32b0d3254a57b30071dc4020eda15bf619ce748c60653c83
036,2,931510,466068,1.998656848356892,466068,1.998656848356892,0.0,1152,1152,0,0,0,0.28128141700290143,0.37690695899073035,0.5543204169953242,0.6406314159976318,component_envelope,component_envelope,2,s02/board-feed-036-k2.json,abd69772891669e95ab87b7886f3a6b71eff8682c8f7e2869623728c54b433fd
036,3,931510,311345,2.991890025534375,311345,2.991890025534375,0.0,2304,2304,0,0,0,0.28754370799288154,0.3539389169891365,0.5657332499977201,0.6376956250169314,component_envelope,component_envelope,3,s02/board-feed-036-k3.json,0d1b62ad1e036c59cceb2926b762dc239f0d06ee01ca0581b337c85c7a407a22
036,4,931510,233584,3.987901568600589,233584,3.987901568600589,0.0,3456,3456,0,0,0,0.2814469170116354,0.4022407500015106,0.5611381669878028,0.7021482910204213,component_envelope,component_envelope,4,s02/board-feed-036-k4.json,8b55df325e7150d6bb375ee0d99ea6eda28f23e4c567b6c34b75c80b93eddcc4
036,5,931510,187182,4.976493466252097,187182,4.976493466252097,0.0,4608,4608,0,0,0,0.2804422499903012,0.33810100000118837,0.5555110830173362,0.603350750025129,component_envelope,component_envelope,5,s02/board-feed-036-k5.json,46e40f3837476d7d500cf70ef38ecf5646af8fc10a5c4b4a2898c2ccbf5e8a17
037,1,210001,210533,0.9974730802297027,210533,0.9974730802297027,0.0,0,0,0,0,0,0.2826092090108432,0.28609470900846645,0.28168412498780526,0.3197247500065714,component_envelope,component_envelope,1,s02/board-feed-037-k1.json,d11181edb95c97c9d028ec656c81cd6abfb2bfc007d1b2b853894fc152878600
037,2,210001,105906,1.982899930126716,105906,1.982899930126716,0.0,204800,204800,0,0,0,0.2849729169975035,0.26686966701527126,0.28100212500430644,0.30253933399217203,component_envelope,component_envelope,2,s02/board-feed-037-k2.json,a4648136aa7f08b17a6618a348ba0e65202e38f55dbcd419a9d3f7e2c4c7f7b7
037,3,210001,74570,2.8161593133968084,74570,2.8161593133968084,0.0,1064960,1064960,0,0,0,0.27860945899738,0.2549589169793762,0.2804457080201246,0.3200426669791341,component_envelope,component_envelope,3,s02/board-feed-037-k3.json,9cd1cbacc9c3693252ced28ccb427d5cef397b42458863e262369146a8dd2061
037,4,210001,57428,3.656770216619071,57428,3.656770216619071,0.0,614400,614400,0,0,0,0.2874942079943139,0.25102129200240597,0.284731040999759,0.29858649999368936,component_envelope,component_envelope,4,s02/board-feed-037-k4.json,f45ed865d6fe4bf90ab689b4d50e034ee8d809d48fdbf98ca7cd096d99d9706f
037,5,210001,46194,4.546066588734468,46194,4.546066588734468,0.0,1925120,1925120,0,0,0,0.2872033749881666,0.2655554169905372,0.2838050830177963,0.3491272920218762,component_envelope,component_envelope,5,s02/board-feed-037-k5.json,223ee25316c23ca4673790aa1a727c47863ef3a3899c240c67c086f975bb8992
038,1,1364555,1353582,1.0081066385339048,1353582,1.0081066385339048,0.0,3859968,3859968,0,3859968,3859968,0.2782368750195019,0.40408687497256324,1.3904241250129417,1.5200230829941574,component_envelope,component_envelope,1,s02/board-feed-038-k1.json,87de51f27b3591a4ec86467f2c6881800a2dbdc9f9d3f51baf1426bd85ac9a77
038,2,1364555,669337,2.0386666208501847,669337,2.0386666208501847,0.0,3468288,3468288,0,950784,950784,0.2813495409791358,0.4063609169970732,1.1200202500040177,1.2052627920056693,component_envelope,component_envelope,2,s02/board-feed-038-k2.json,42c97c23cc0f07d3cafb95a03ad43848db20ffdc33bc5bbeda297ca8b86b0756
038,3,1364555,445815,3.0608099772327084,445815,3.0608099772327084,0.0,5544960,5544960,0,612864,612864,0.2835079589858651,0.42649441701360047,1.1199793750129174,1.2838195000076666,component_envelope,component_envelope,3,s02/board-feed-038-k3.json,43016de7ced889ed25f25ea9c3cd2b46d65f7e8f14407da02a1a1fd04f711117
038,4,1364555,336414,4.056177804728698,336414,4.056177804728698,0.0,6749184,6749184,0,235008,235008,0.2845279170142021,0.3995134590077214,1.124930541991489,1.2409695420064963,component_envelope,component_envelope,4,s02/board-feed-038-k4.json,9cda0c9bb6d1b170142bf24e59154e123ef2006b0124b3b0560e7e01cdd4899d
038,5,1364555,270889,5.037321559753257,270889,5.037321559753257,0.0,8613888,8613888,0,55296,55296,0.2832700420112815,0.3975604590086732,1.1336008330108598,1.2648427090025507,component_envelope,component_envelope,5,s02/board-feed-038-k5.json,9f17492e16d5ec11e1b69eeadc6279811520528200518954535a62a27e7c187d
039,1,1435262,1425374,1.0069371266769283,1425374,1.0069371266769283,0.0,9273344,9273344,0,9273344,9273344,0.27967225000611506,0.3492157079745084,1.397284624981694,1.4169168749940582,component_envelope,component_envelope,1,s02/board-feed-039-k1.json,a7c7c20efa80bebc79717c87daba65bb125c4ed5efbc9766af20dc33fa9ec2f9
039,2,1435262,710818,2.019169463913407,710818,2.019169463913407,0.0,12386304,12386304,0,8183808,8183808,0.2815105420013424,0.3158061669964809,1.1229383750178386,1.198901333991671,component_envelope,component_envelope,2,s02/board-feed-039-k2.json,76dffe19a3307e91212ee96d6317869b23a6aafabe829967f6d26fcf20f8c5ae
039,3,1435262,487917,2.94161097071838,487917,2.94161097071838,0.0,15552512,15552512,0,7147520,7147520,0.27829208300681785,0.46094558300683275,1.1252184589975514,1.4871845000016037,component_envelope,component_envelope,3,s02/board-feed-039-k3.json,ee3d1ca93ee78b3c49063083b0a9212967691429181207252767d5a523b9e005
039,4,1435262,409739,3.5028688994701507,409739,3.5028688994701507,0.0,18718720,18718720,0,6111232,6111232,0.2963713339995593,0.31489604199305177,1.1111018339870498,1.185075292014517,component_envelope,component_envelope,4,s02/board-feed-039-k4.json,5cfdcca7f00c1644c11dd3bbf21325e39a0ceca7a63ab44fd6fc99bf2f6b91a0
039,5,1435262,449653,3.1919324456858957,449653,3.1919324456858957,0.0,21725184,21725184,0,4915200,4915200,0.29112491698469967,0.38597095900331624,1.1151120839931536,1.1715248329855967,component_envelope,component_envelope,5,s02/board-feed-039-k5.json,b973ffb87538b1b39abf0695a3f2123810a9f0f467779238b9a1abd576322738
