case,cores,baseline_cycles,makespan_cycles,observed_speedup,plot_speedup,attempt_id,revision
086,5,118403.0,48800.0,2.4262909836065574,2.4262909836065574,nikolastarx-20260924T1952Z-s59ee-P1-086-k5-r0,1
087,1,3974071.0,3948695.0,1.0064264269587802,1.0,nikolastarx-20260924T1952Z-s59ee-P1-087-k1-r0,1
087,2,3974071.0,1975773.0,2.0114006011824235,2.0114006011824235,nikolastarx-20260924T1952Z-s59ee-P1-087-k2-r0,1
087,3,3974071.0,1378740.0,2.882393344648012,2.882393344648012,nikolastarx-20260924T1952Z-s59ee-P1-087-k3-r0,1
087,4,3974071.0,1046678.0,3.796842008717103,3.796842008717103,nikolastarx-20260924T1952Z-s59ee-P1-087-k4-r0,1
087,5,3974071.0,869315.0,4.571497098290033,4.571497098290033,nikolastarx-20260924T1952Z-s59ee-P1-087-k5-r0,1
088,1,243623.0,243623.0,1.0,1.0,nikolastarx-20260924T1952Z-s59ee-P1-088-k1-r0,1
088,2,243623.0,139970.0,1.7405372579838536,1.7405372579838536,nikolastarx-20260924T1952Z-s59ee-P1-088-k2-r0,1
088,3,243623.0,112172.0,2.1718699853795957,2.1718699853795957,nikolastarx-20260924T1952Z-s59ee-P1-088-k3-r0,1
088,4,243623.0,89713.0,2.715581911205734,2.715581911205734,nikolastarx-20260924T1952Z-s59ee-P1-088-k4-r0,1
088,5,243623.0,91469.0,2.66344881872547,2.66344881872547,nikolastarx-20260924T1952Z-s59ee-P1-088-k5-r0,1
089,1,693092.0,694660.0,0.9977427806408891,1.0,nikolastarx-20260924T1952Z-s59ee-P1-089-k1-r0,1
089,2,693092.0,330406.0,2.09769798369279,2.09769798369279,nikolastarx-20260924T1952Z-s59ee-P1-089-k2-r0,1
089,3,693092.0,232396.0,2.982374911788499,2.982374911788499,nikolastarx-20260924T1952Z-s59ee-P1-089-k3-r0,1
089,4,693092.0,178160.0,3.8902784014369107,3.8902784014369107,nikolastarx-20260924T1952Z-s59ee-P1-089-k4-r0,1
089,5,693092.0,147432.0,4.701096098540344,4.701096098540344,nikolastarx-20260924T1952Z-s59ee-P1-089-k5-r0,1
090,1,1178363.0,1178363.0,1.0,1.0,nikolastarx-20260924T1952Z-s59ee-P1-090-k1-r0,1
090,2,1178363.0,512913.0,2.2973935150795555,2.2973935150795555,nikolastarx-20260924T1952Z-s59ee-P1-090-k2-r0,1
090,3,1178363.0,403245.0,2.9222011432255823,2.9222011432255823,nikolastarx-20260924T1952Z-s59ee-P1-090-k3-r0,1
090,4,1178363.0,354097.0,3.327797185516963,3.327797185516963,nikolastarx-20260924T1952Z-s59ee-P1-090-k4-r0,1
090,5,1178363.0,319844.0,3.6841804129513136,3.6841804129513136,nikolastarx-20260924T1952Z-s59ee-P1-090-k5-r0,1
091,1,9186769.0,9094590.0,1.0101355861011876,1.0,nikolastarx-20260924T1952Z-s59ee-P1-091-k1-r0,1
091,2,9186769.0,4540779.0,2.023170253386038,2.023170253386038,nikolastarx-20260924T1952Z-s59ee-P1-091-k2-r0,1
091,3,9186769.0,3038706.0,3.023250357224424,3.023250357224424,nikolastarx-20260924T1952Z-s59ee-P1-091-k3-r0,1
091,4,9186769.0,2293515.0,4.005541276163443,4.005541276163443,nikolastarx-20260924T1952Z-s59ee-P1-091-k4-r0,1
091,5,9186769.0,1861803.0,4.934339991932552,4.934339991932552,nikolastarx-20260924T1952Z-s59ee-P1-091-k5-r0,1
092,1,4815554.0,4912704.0,0.9802247397767095,1.0,nikolastarx-20260924T1952Z-s59ee-P1-092-k1-r0,1
092,2,4815554.0,1955568.0,2.4624835341956914,2.4624835341956914,nikolastarx-20260924T1952Z-s59ee-P1-092-k2-r0,1
092,3,4815554.0,1343229.0,3.585058095082819,3.585058095082819,nikolastarx-20260924T1952Z-s59ee-P1-092-k3-r0,1
092,4,4815554.0,1045928.0,4.604097031535631,4.604097031535631,nikolastarx-20260924T1952Z-s59ee-P1-092-k4-r0,1
092,5,4815554.0,888151.0,5.421999187075171,5.421999187075171,nikolastarx-20260924T1952Z-s59ee-P1-092-k5-r0,1
093,1,74205.0,74205.0,1.0,1.0,nikolastarx-20260924T1952Z-s59ee-P1-093-k1-r0,1
093,2,74205.0,37827.0,1.9616940280751844,1.9616940280751844,nikolastarx-20260924T1952Z-s59ee-P1-093-k2-r0,1
093,3,74205.0,25103.0,2.956021192686133,2.956021192686133,nikolastarx-20260924T1952Z-s59ee-P1-093-k3-r0,1
093,4,74205.0,19779.0,3.751706355225239,3.751706355225239,nikolastarx-20260924T1952Z-s59ee-P1-093-k4-r0,1
093,5,74205.0,15876.0,4.674036281179139,4.674036281179139,nikolastarx-20260924T1952Z-s59ee-P1-093-k5-r0,1
094,1,94892.0,94892.0,1.0,1.0,nikolastarx-20260924T1952Z-s59ee-P1-094-k1-r0,1
094,2,94892.0,53135.0,1.785866189893667,1.785866189893667,nikolastarx-20260924T1952Z-s59ee-P1-094-k2-r0,1
094,3,94892.0,39889.0,2.37890145152799,2.37890145152799,nikolastarx-20260924T1952Z-s59ee-P1-094-k3-r0,1
094,4,94892.0,29962.0,3.16707829917896,3.16707829917896,nikolastarx-20260924T1952Z-s59ee-P1-094-k4-r0,1
094,5,94892.0,24943.0,3.804353926953454,3.804353926953454,nikolastarx-20260924T1952Z-s59ee-P1-094-k5-r0,1
095,1,2084853.0,2084853.0,1.0,1.0,nikolastarx-20260924T1952Z-s59ee-P1-095-k1-r0,1
095,2,2084853.0,822952.0,2.533383478015729,2.533383478015729,nikolastarx-20260924T1952Z-s59ee-P1-095-k2-r0,1
095,3,2084853.0,695775.0,2.9964471273040854,2.9964471273040854,nikolastarx-20260924T1952Z-s59ee-P1-095-k3-r0,1
095,4,2084853.0,524422.0,3.9755254356224565,3.9755254356224565,nikolastarx-20260924T1952Z-s59ee-P1-095-k4-r0,1
095,5,2084853.0,420852.0,4.953886401870491,4.953886401870491,nikolastarx-20260924T1952Z-s59ee-P1-095-k5-r0,1
096,1,84194.0,84194.0,1.0,1.0,nikolastarx-20260924T1952Z-s59ee-P1-096-k1-r0,1
096,2,84194.0,47196.0,1.783922366302229,1.783922366302229,nikolastarx-20260924T1952Z-s59ee-P1-096-k2-r0,1
096,3,84194.0,33662.0,2.5011585764363375,2.5011585764363375,nikolastarx-20260924T1952Z-s59ee-P1-096-k3-r0,1
096,4,84194.0,26984.0,3.120145271271865,3.120145271271865,nikolastarx-20260924T1952Z-s59ee-P1-096-k4-r0,1
096,5,84194.0,27053.0,3.112187188112224,3.112187188112224,nikolastarx-20260924T1952Z-s59ee-P1-096-k5-r0,1
097,1,11491509.0,11215101.0,1.024646055349836,1.0,nikolastarx-20260924T1952Z-s59ee-P1-097-k1-r0,1
097,2,11491509.0,5617602.0,2.045625339780212,2.045625339780212,nikolastarx-20260924T1952Z-s59ee-P1-097-k2-r0,1
097,3,11491509.0,3660459.0,3.1393628503966307,3.1393628503966307,nikolastarx-20260924T1952Z-s59ee-P1-097-k3-r0,1
097,4,11491509.0,2626908.0,4.37453805005733,4.37453805005733,nikolastarx-20260924T1952Z-s59ee-P1-097-k4-r0,1
097,5,11491509.0,2102348.0,5.466035594487687,5.466035594487687,nikolastarx-20260924T1952Z-s59ee-P1-097-k5-r0,1
098,1,177430.0,177430.0,1.0,1.0,nikolastarx-20260924T1952Z-s59ee-P1-098-k1-r0,1
098,2,177430.0,89756.0,1.9768037791345425,1.9768037791345425,nikolastarx-20260924T1952Z-s59ee-P1-098-k2-r0,1
098,3,177430.0,76808.0,2.310045828559525,2.310045828559525,nikolastarx-20260924T1952Z-s59ee-P1-098-k3-r0,1
098,4,177430.0,65648.0,2.7027479892761392,2.7027479892761392,nikolastarx-20260924T1952Z-s59ee-P1-098-k4-r0,1
098,5,177430.0,60140.0,2.9502826737612238,2.9502826737612238,nikolastarx-20260924T1952Z-s59ee-P1-098-k5-r0,1
099,1,1622999.0,1612248.0,1.0066683289419494,1.0,nikolastarx-20260924T1952Z-s59ee-P1-099-k1-r0,1
099,2,1622999.0,811243.0,2.0006323629294798,2.0006323629294798,nikolastarx-20260924T1952Z-s59ee-P1-099-k2-r0,1
099,3,1622999.0,544403.0,2.981245511137889,2.981245511137889,nikolastarx-20260924T1952Z-s59ee-P1-099-k3-r0,1
099,4,1622999.0,405655.0,4.000934291454561,4.000934291454561,nikolastarx-20260924T1952Z-s59ee-P1-099-k4-r0,1
099,5,1622999.0,337075.0,4.814949195282949,4.814949195282949,nikolastarx-20260924T1952Z-s59ee-P1-099-k5-r0,1
100,1,151223.0,151223.0,1.0,1.0,nikolastarx-20260924T1952Z-s59ee-P1-100-k1-r0,1
100,2,151223.0,88721.0,1.704478082979227,1.704478082979227,nikolastarx-20260924T1952Z-s59ee-P1-100-k2-r0,1
100,3,151223.0,57811.0,2.6158170590372074,2.6158170590372074,nikolastarx-20260924T1952Z-s59ee-P1-100-k3-r0,1
100,4,151223.0,58086.0,2.603432840959956,2.603432840959956,nikolastarx-20260924T1952Z-s59ee-P1-100-k4-r0,1
100,5,151223.0,58085.0,2.603477662047,2.603477662047,nikolastarx-20260924T1952Z-s59ee-P1-100-k5-r0,1
